1213,PPP1R2
1214,PPP2CA
1215,PPP2CB
1216,PPP2R2A
1217,PPP2R5A
1218,PPP3CA
1219,PQBP1
1220,PRC1
1221,PRCC
1222,PRDM1
1223,PRDM16
1224,PRDX1
1225,PRDX2
1226,PRDX3
1227,PRDX4
1228,PRIM1
1229,PRIMA1
1230,PRKAG1
1231,PRKCA
1232,PRKCD
1233,PRKCE
1234,PRKD1
1235,PRKD2
1236,PRKG2
1237,PRKRA
1238,PRKX
1239,PRMT5
1240,PROCR
1241,PRPF8
1242,PRPS1
1243,PSG3
1244,PSG9
1245,PSIP1
1246,PSMA3
1247,PSMB6
1248,PSMC2
1249,PSMC3IP
1250,PSMC5
1251,PSMD1
1252,PSMD8
1253,PSMD9
1254,PSME1
1255,PSME3
1256,PTBP1
1257,PTBP2
1258,PTEN
1259,PTGS1
1260,PTGS2
1261,PTMA
1262,PTP4A2
1263,PTPLAD1
1264,PTPLB
1265,PTPN1
1266,PTPN12
1267,PTPN22
1268,PTPRD
1269,PTPRF
1270,PTPRK
1271,PTPRN2
1272,PTRH2
1273,PUF60
1274,PURA
1275,PWP1
1276,PXN
1277,PYGB
1278,RAB10
1279,RAB11FIP1
1280,RAB11FIP2
1281,RAB11FIP3
1282,RAB1B
1283,RAB26
1284,RAB27B
1285,RAB2B
1286,RAB30
1287,RAB34
1288,RAB3B
1289,RAB3D
1290,RAB3IP
1291,RAB40C
1292,RAB6A
1293,RABEPK
1294,RABL2B
1295,RAD51AP1
1296,RAD51C
1297,RAD54B
1298,RAD54L
1299,RAF1
1300,RALB
1301,RALGAPB
1302,RANBP2
1303,RAP1B
1304,RAPGEF1
1305,RAPGEF2
1306,RASA1
1307,RASD1
1308,RASGRP1
1309,RASSF1
1310,RASSF2
1311,RASSF5
1312,RASSF8
1313,RAVER2
1314,RB1
1315,RB1CC1
1316,RBBP5
1317,RBBP7
1318,RBBP8
1319,RBL1
1320,RBM39
1321,RBM42
1322,RBM8A
1323,RBMS2
1324,RBPJ
1325,RCC2
1326,RCN2
1327,RCOR2
1328,RECK
1329,RER1
1330,RERE
1331,REST
1332,REXO1
1333,REXO4
1334,RFC2
1335,RFC5
1336,RFX1
1337,RFX4
1338,RFX5
1339,RGN
1340,RGS17
1341,RHOA
1342,RHOB
1343,RHOC
1344,RHOQ
1345,RIF1
1346,RIMS2
1347,RIN1
1348,RIN2
1349,RING1
1350,RIPK2
1351,RLF
1352,RNASEL
1353,RND3
1354,RNF10
1355,RNF11
1356,RNF111
1357,RNF115
1358,RNF138
1359,RNF14
1360,RNF5
1361,RNMT
1362,ROBO1
1363,RP2
1364,RPGR
1365,RPIA
1366,RPL18A
1367,RPL21
1368,RPL28
1369,RPL30
1370,RPL36
1371,RPL5
1372,RPLP0
1373,RPLP2
1374,RPN1
1375,RPN2
1376,RPP40
1377,RPRD2
1378,RPS10
1379,RPS14
1380,RPS15
1381,RPS18
1382,RPS6KA5
1383,RPS9
1384,RPSA
1385,RPTOR
1386,RRAGB
1387,RRAGC
1388,RRAGD
1389,RRBP1
1390,RRM1
1391,RRM2
1392,RRP1B
1393,RRS1
1394,RSF1
1395,RSRC2
1396,RTKN
1397,RTN3
1398,RUNX1
1399,RUNX1T1
1400,RUNX2
1401,RXFP1
1402,RXRB
1403,S100A11
1404,S100A16
1405,S100A9
1406,S1PR1
1407,SALL2
1408,SAMD4A
1409,SAP18
1410,SAT1
1411,SATB1
1412,SAV1
1413,SBF1
1414,SCAP
1415,SCD
1416,SCN3A
1417,SCYL1
1418,SDC1
1419,SDC4
1420,SDCBP2
1421,SDPR
1422,SEC11A
1423,SEC16A
1424,SEC23A
1425,SEC23IP
1426,SEC24C
1427,SEC61A1
1428,SEC62
1429,SEMA3C
1430,SEMA4D
1431,SEMG2
1432,SENP1
1433,SEPHS1
1434,SEPT2
1435,SEPT6
1436,SEPT7
1437,SERBP1
1438,SERP1
1439,SERPINH1
1440,SERTAD2
1441,SESN1
1442,SESN2
1443,SET
1444,SETD7
1445,SETD8
1446,SF3B2
1447,SF3B3
1448,SFI1
1449,SFN
1450,SFPQ
1451,SGK3
1452,SGOL2
1453,SH2B1
1454,SH2D4A
1455,SH3BGRL3
1456,SH3BP4
1457,SH3D19
1458,SHC1
1459,SHE
1460,SIGMAR1
1461,SIN3A
1462,SIRT1
1463,SKA2
1464,SKAP2
1465,SKI
1466,SLBP
1467,SLC16A1
1468,SLC16A10
1469,SLC1A4
1470,SLC25A10
1471,SLC25A6
1472,SLC29A1
1473,SLC2A1
1474,SLC39A11
1475,SLC3A2
1476,SLC4A1AP
1477,SLC4A2
1478,SLC6A8
1479,SLC9A6
1480,SLIT1
1481,SLK
1482,SMAD1
1483,SMAD2
1484,SMAD6
1485,SMAD7
1486,SMARCA1
1487,SMARCA2
1488,SMARCB1
1489,SMARCC1
1490,SMC1A
1491,SMC4
1492,SMO
1493,SNAPC1
1494,SNAPIN
1495,SNCA
1496,SNPH
1497,SNRPA1
1498,SNRPD2
1499,SNX6
1500,SOCS1
1501,SOCS3
1502,SOCS5
1503,SOD2
1504,SORD
1505,SOS2
1506,SOX2
1507,SOX4
1508,SOX5
1509,SOX6
1510,SOX9
1511,SP1
1512,SP110
1513,SP3
1514,SP4
1515,SPAG9
1516,SPARC
1517,SPDEF
1518,SPERT
1519,SPHK1
1520,SPI1
1521,SPINK1
1522,SPRED1
1523,SPRY2
1524,SQSTM1
1525,SRCAP
1526,SREBF1
1527,SRF
1528,SRGAP1
1529,SRI
1530,SRP9
1531,SRPR
1532,SRRM1
1533,SSH3
1534,SSNA1
1535,SSR1
1536,ST14
1537,ST3GAL2
1538,STAP2
1539,STAT1
1540,STAT3
1541,STAT5A
1542,STIP1
1543,STK24
1544,STK38L
1545,STK4
1546,STMN1
1547,STRBP
1548,STRN
1549,STT3A
1550,STX11
1551,STX3
1552,STX6
1553,STXBP3
1554,SUB1
1555,SUCLA2
1556,SUPT16H
1557,SUPT5H
1558,SURF2
1559,SUSD1
1560,SUZ12
1561,SYMPK
1562,SYNCRIP
1563,SYNE1
1564,SYNE2
1565,SYPL1
1566,SYTL2
1567,TAC1
1568,TAF3
1569,TAF6L
1570,TAOK2
1571,TAP1
1572,TBC1D5
1573,TBCD
1574,TBK1
1575,TBP
1576,TBRG1
1577,TBX19
1578,TCEB2
1579,TCEB3
1580,TCF12
1581,TCF7L1
1582,TCHP
1583,TCL1A
1584,TDG
1585,TDP1
1586,TEAD2
1587,TELO2
1588,TEP1
1589,TERF1
1590,TFAM
1591,TFF1
1592,TGFB1
1593,TGFB2
1594,TGFBR1
1595,TGFBR2
1596,TGFBR3
1597,TGM2
1598,THBS1
1599,THOP1
1600,THRA
1601,THY1
1602,TIA1
1603,TIMELESS
1604,TIMM17A
1605,TIMM23
1606,TIMM50
1607,TIMM8A
1608,TIMP3
1609,TIPIN
1610,TJP1
1611,TKT
1612,TLE1
1613,TLN1
1614,TLR4
1615,TMBIM6
1616,TMEM161A
1617,TMEM50A
1618,TMEM9B
1619,TMF1
1620,TMOD2
1621,TMSB4X
1622,TNF
1623,TNFAIP1
1624,TNFAIP8L1
1625,TNFRSF12A
1626,TNFSF13
1627,TNK2
1628,TNKS1BP1
1629,TNNI3
1630,TNPO3
1631,TNRC6B
1632,TOM1
1633,TOMM40
1634,TOP1
1635,TOPORS
1636,TOR1AIP2
1637,TP53
1638,TP53BP2
1639,TP53INP1
1640,TP63
1641,TPD52L2
1642,TPI1
1643,TPM1
1644,TPM2
1645,TPM3
1646,TPM4
1647,TPR
1648,TPST2
1649,TRA2B
1650,TRAF6
1651,TRAF7
1652,TRAPPC2
1653,TRAPPC3
1654,TRIM2
1655,TRIM24
1656,TRIM27
1657,TRIM28
1658,TRIM9
1659,TRIP6
1660,TROAP
1661,TROVE2
1662,TRPM6
1663,TRPS1
1664,TSC22D3
1665,TSG101
1666,TSHR
1667,TSPAN3
1668,TSPAN4
1669,TSPAN6
1670,TTC17
1671,TTC37
1672,TTC8
1673,TUBA1B
1674,TUBB
1675,TUBGCP4
1676,TWF1
1677,TWF2
1678,TXLNA
1679,UBA2
1680,UBA52
1681,UBA6
1682,UBAC2
1683,UBAP2L
1684,UBE2I
1685,UBE2Z
1686,UBE3A
1687,UBL7
1688,UBLCP1
1689,UBQLN1
1690,UBQLN2
1691,UBQLN4
1692,UBR5
1693,UBTF
1694,UBXN1
1695,UCHL3
1696,UCP2
1697,UGCG
1698,UGDH
1699,UGGT1
1700,UGGT2
1701,UGP2
1702,UHMK1
1703,UHRF1
1704,UHRF2
1705,UNC13B
1706,UNC13D
1707,UNC45A
1708,UPF3A
1709,UQCRQ
1710,URGCP
1711,USO1
1712,USP1
1713,USP10
1714,USP33
1715,USP40
1716,USP5
1717,UTRN
1718,UXS1
1719,VAC14
1720,VAMP7
